x,y,t,p,label,name
334,132,3584.238,1,0,0
149,134,3584.284,1,0,0
167,136,3584.355,1,0,0
145,136,3584.378,1,0,0
193,142,3584.59,1,0,0
337,146,3584.704,1,0,0
256,147,3584.762,1,0,0
64,151,3584.882,1,0,0
78,152,3584.918,1,1,1
76,152,3584.926,1,1,1
80,153,3584.958,1,1,1
111,156,3585.088,1,0,0
200,157,3585.1,1,0,0
320,162,3585.269,1,0,0
126,163,3585.309,1,0,0
179,166,3585.44,1,0,0
316,168,3585.509,1,0,0
128,173,3585.675,1,0,0
184,176,3585.763,1,0,0
151,176,3585.792,1,0,0
242,179,3585.878,1,0,0
76,180,3585.903,1,0,0
128,184,3586.05,1,0,0
119,184,3586.069,1,0,0
188,187,3586.159,1,0,0
247,190,3586.265,1,0,0
116,191,3586.294,1,0,0
56,191,3586.306,1,0,0
280,197,3586.521,1,0,0
263,199,3586.574,1,0,0
21,203,3586.726,1,0,0
112,213,3587.07,1,0,0
188,217,3587.223,1,0,0
299,230,3587.691,1,0,0
319,231,3587.731,1,0,0
183,232,3587.748,1,0,0
113,235,3587.865,1,0,0
81,152,3591.325,1,1,1
80,152,3593.7,1,1,1
83,150,3601.467,0,1,1
83,151,3604.28,0,1,1
79,150,3606.326,0,1,1
81,150,3608.093,0,1,1
82,150,3608.701,0,1,1
168,3,3610.383,1,0,0
80,150,3610.571,0,1,1
216,16,3610.827,1,0,0
215,20,3610.978,1,0,0
255,26,3611.193,1,0,0
77,31,3611.362,1,0,0
47,41,3611.729,1,0,0
74,44,3611.809,1,0,0
216,45,3611.846,1,0,0
78,45,3611.854,1,0,0
256,51,3612.063,1,0,0
28,52,3612.098,1,0,0
262,52,3612.114,1,0,0
160,59,3612.338,1,0,0
81,151,3612.457,1,1,1
301,72,3612.814,1,0,0
288,82,3613.166,1,0,0
94,83,3613.192,1,0,0
315,102,3613.87,1,0,0
42,109,3614.113,1,0,0
81,150,3614.175,0,1,1
32,48,3614.197,1,0,0
79,150,3614.201,0,1,1
309,115,3614.324,1,0,0
236,119,3614.462,1,0,0
141,119,3614.472,1,0,0
119,126,3614.706,1,0,0
137,134,3614.981,1,0,0
312,134,3614.991,1,0,0
152,135,3615.034,1,0,0
127,139,3615.177,1,0,0
191,143,3615.304,1,0,0
264,143,3615.323,1,0,0
111,144,3615.34,1,0,0
48,144,3615.347,1,0,0
85,146,3615.414,1,0,0
248,150,3615.548,1,0,0
79,151,3615.561,1,1,1
48,150,3615.562,1,0,0
79,152,3615.615,1,1,1
178,152,3615.635,1,0,0
52,152,3615.648,1,0,0
80,154,3615.718,1,1,1
80,155,3615.747,1,1,1
88,156,3615.771,1,0,0
269,157,3615.798,1,0,0
251,157,3615.817,1,0,0
94,158,3615.829,1,0,0
134,158,3615.855,1,0,0
136,159,3615.876,1,0,0
90,159,3615.894,1,0,0
215,161,3615.954,1,0,0
67,163,3616.005,1,0,0
72,164,3616.071,1,0,0
71,166,3616.118,1,0,0
97,168,3616.183,1,0,0
107,168,3616.19,1,0,0
76,171,3616.29,1,0,0
101,172,3616.328,1,0,0
63,174,3616.425,1,0,0
273,175,3616.446,1,0,0
78,176,3616.491,1,0,0
76,178,3616.54,1,0,0
149,184,3616.768,1,0,0
109,186,3616.836,1,0,0
151,189,3616.93,1,0,0
152,190,3616.973,1,0,0
81,149,3617.068,0,1,1
60,193,3617.09,1,0,0
271,194,3617.107,1,0,0
64,195,3617.152,1,0,0
95,198,3617.264,1,0,0
65,199,3617.277,1,0,0
29,204,3617.454,1,0,0
214,208,3617.613,1,0,0
80,151,3617.718,1,1,1
213,213,3617.788,1,0,0
45,218,3617.966,1,0,0
134,222,3618.099,1,0,0
81,151,3618.426,1,1,1
135,232,3618.452,1,0,0
257,235,3618.553,1,0,0
234,236,3618.596,1,0,0
257,237,3618.629,1,0,0
24,251,3619.127,1,0,0
75,4,3619.703,1,0,0
78,6,3619.768,1,0,0
81,8,3619.848,1,0,0
104,12,3619.984,1,0,0
81,12,3619.994,1,0,0
206,13,3620.036,1,0,0
247,16,3620.118,1,0,0
242,18,3620.214,1,0,0
153,20,3620.259,1,0,0
163,20,3620.271,1,0,0
85,21,3620.302,1,0,0
249,22,3620.333,1,0,0
79,24,3620.427,1,0,0
202,26,3620.474,1,0,0
75,28,3620.553,1,0,0
88,28,3620.564,1,0,0
202,29,3620.582,1,0,0
124,29,3620.589,1,0,0
335,30,3620.618,1,0,0
105,34,3620.76,1,0,0
165,34,3620.768,1,0,0
205,38,3620.905,1,0,0
255,39,3620.938,1,0,0
162,40,3620.964,1,0,0
227,42,3621.035,1,0,0
165,42,3621.063,1,0,0
338,43,3621.078,1,0,0
217,44,3621.136,1,0,0
231,45,3621.142,1,0,0
280,46,3621.178,1,0,0
232,46,3621.205,1,0,0
238,47,3621.212,1,0,0
283,47,3621.217,1,0,0
225,47,3621.23,1,0,0
33,48,3621.257,1,0,0
37,49,3621.288,1,0,0
152,51,3621.364,1,0,0
92,52,3621.416,1,0,0
150,54,3621.461,1,0,0
240,54,3621.487,1,0,0
235,55,3621.509,1,0,0
296,55,3621.522,1,0,0
105,56,3621.535,1,0,0
212,59,3621.65,1,0,0
211,61,3621.708,1,0,0
216,63,3621.778,1,0,0
98,63,3621.791,1,0,0
74,64,3621.821,1,0,0
309,68,3621.963,1,0,0
35,69,3621.999,1,0,0
78,70,3622.036,1,0,0
268,74,3622.192,1,0,0
182,75,3622.201,1,0,0
226,77,3622.273,1,0,0
255,79,3622.352,1,0,0
256,80,3622.379,1,0,0
273,80,3622.388,1,0,0
168,80,3622.389,1,0,0
313,80,3622.406,1,0,0
255,81,3622.417,1,0,0
314,82,3622.477,1,0,0
189,84,3622.52,1,0,0
99,86,3622.613,1,0,0
73,88,3622.66,1,0,0
272,94,3622.872,1,0,0
48,96,3622.944,1,0,0
79,149,3622.96,0,1,1
128,97,3623.005,1,0,0
309,100,3623.101,1,0,0
95,101,3623.119,1,0,0
78,101,3623.126,1,0,0
184,103,3623.216,1,0,0
311,104,3623.229,1,0,0
152,104,3623.249,1,0,0
304,105,3623.273,1,0,0
296,106,3623.31,1,0,0
151,50,3623.378,1,0,0
81,150,3623.407,0,1,1
241,110,3623.458,1,0,0
298,112,3623.507,1,0,0
152,112,3623.512,1,0,0
155,114,3623.581,1,0,0
44,117,3623.681,1,0,0
215,118,3623.726,1,0,0
100,125,3623.971,1,0,0
13,126,3624.0,1,0,0
143,126,3624.007,1,0,0
204,80,3624.107,1,0,0
266,134,3624.296,1,0,0
280,135,3624.321,1,0,0
31,136,3624.376,1,0,0
259,141,3624.527,1,0,0
174,142,3624.565,1,0,0
330,144,3624.645,1,0,0
136,144,3624.657,1,0,0
128,148,3624.779,1,0,0
75,150,3624.849,1,0,0
332,151,3624.898,1,0,0
166,153,3624.967,1,0,0
160,155,3625.022,1,0,0
177,160,3625.199,1,0,0
183,166,3625.441,1,0,0
304,167,3625.447,1,0,0
111,168,3625.488,1,0,0
193,168,3625.506,1,0,0
164,175,3625.728,1,0,0
54,175,3625.745,1,0,0
51,176,3625.782,1,0,0
59,181,3625.95,1,0,0
263,182,3625.986,1,0,0
268,182,3626.001,1,0,0
294,185,3626.096,1,0,0
294,191,3626.322,1,0,0
167,192,3626.351,1,0,0
254,193,3626.369,1,0,0
73,195,3626.439,1,0,0
277,195,3626.457,1,0,0
71,197,3626.53,1,0,0
272,198,3626.542,1,0,0
67,198,3626.548,1,0,0
104,199,3626.574,1,0,0
80,199,3626.604,1,0,0
315,202,3626.681,1,0,0
186,211,3627.002,1,0,0
314,215,3627.144,1,0,0
80,151,3627.337,1,1,1
200,224,3627.454,1,0,0
164,227,3627.568,1,0,0
10,231,3627.715,1,0,0
35,237,3627.943,1,0,0
79,151,3628.244,1,1,1
323,248,3628.304,1,0,0
80,152,3629.999,1,1,1
80,149,3633.468,0,1,1
79,150,3641.148,1,1,1
80,151,3642.306,1,1,1
81,149,3642.564,0,1,1
80,149,3642.812,0,1,1
81,149,3649.253,0,1,1
82,148,3650.436,0,1,1
210,7,3650.52,1,0,0
229,8,3650.551,1,0,0
288,13,3650.722,1,0,0
144,19,3650.942,1,0,0
220,20,3650.983,1,0,0
28,23,3651.074,1,0,0
164,29,3651.284,1,0,0
80,149,3651.336,0,1,1
200,56,3652.237,1,0,0
209,56,3652.246,1,0,0
201,63,3652.481,1,0,0
323,74,3652.878,1,0,0
165,76,3652.943,1,0,0
336,77,3652.985,1,0,0
250,85,3653.271,1,0,0
63,86,3653.293,1,0,0
59,87,3653.347,1,0,0
247,88,3653.375,1,0,0
227,92,3653.501,1,0,0
231,92,3653.511,1,0,0
114,94,3653.573,1,0,0
333,94,3653.589,1,0,0
18,96,3653.649,1,0,0
242,96,3653.655,1,0,0
319,99,3653.776,1,0,0
70,100,3653.804,1,0,0
141,102,3653.853,1,0,0
18,103,3653.887,1,0,0
248,103,3653.893,1,0,0
107,104,3653.953,1,0,0
295,108,3654.08,1,0,0
82,150,3654.147,1,1,1
70,110,3654.166,1,0,0
263,112,3654.206,1,0,0
108,112,3654.215,1,0,0
104,113,3654.252,1,0,0
158,115,3654.314,1,0,0
115,119,3654.456,1,0,0
10,120,3654.491,1,0,0
159,123,3654.62,1,0,0
326,125,3654.675,1,0,0
234,127,3654.75,1,0,0
330,128,3654.782,1,0,0
247,132,3654.935,1,0,0
243,133,3654.949,1,0,0
337,133,3654.96,1,0,0
200,135,3655.023,1,0,0
227,141,3655.229,1,0,0
261,142,3655.27,1,0,0
181,144,3655.345,1,0,0
168,147,3655.453,1,0,0
191,150,3655.551,1,0,0
197,151,3655.587,1,0,0
159,158,3655.854,1,0,0
185,162,3655.973,1,0,0
76,168,3656.187,1,0,0
75,174,3656.403,1,0,0
328,185,3656.787,1,0,0
79,189,3656.939,1,0,0
256,194,3657.12,1,0,0
261,195,3657.146,1,0,0
34,199,3657.278,1,0,0
183,200,3657.321,1,0,0
79,150,3657.558,1,1,1
84,207,3657.562,1,0,0
64,221,3658.051,1,0,0
56,221,3658.065,1,0,0
68,223,3658.129,1,0,0
178,225,3658.194,1,0,0
291,230,3658.389,1,0,0
176,231,3658.404,1,0,0
240,234,3658.524,1,0,0
133,239,3658.689,1,0,0
237,240,3658.723,1,0,0
121,246,3658.958,1,0,0
280,4,3659.701,1,0,0
285,6,3659.779,1,0,0
273,7,3659.803,1,0,0
46,7,3659.814,1,0,0
278,8,3659.864,1,0,0
104,13,3660.029,1,0,0
160,15,3660.085,1,0,0
274,15,3660.085,1,0,0
141,15,3660.099,1,0,0
176,16,3660.123,1,0,0
81,149,3660.152,0,1,1
262,20,3660.265,1,0,0
288,23,3660.394,1,0,0
158,24,3660.423,1,0,0
286,26,3660.473,1,0,0
164,26,3660.474,1,0,0
154,26,3660.494,1,0,0
160,27,3660.511,1,0,0
106,27,3660.52,1,0,0
152,29,3660.58,1,0,0
207,30,3660.617,1,0,0
311,32,3660.702,1,0,0
55,40,3660.978,1,0,0
135,42,3661.034,1,0,0
51,45,3661.159,1,0,0
84,46,3661.192,1,0,0
211,47,3661.232,1,0,0
231,49,3661.288,1,0,0
71,50,3661.347,1,0,0
73,51,3661.357,1,0,0
254,54,3661.47,1,0,0
288,58,3661.61,1,0,0
118,60,3661.671,1,0,0
236,60,3661.68,1,0,0
294,60,3661.693,1,0,0
191,62,3661.746,1,0,0
179,62,3661.77,1,0,0
190,63,3661.782,1,0,0
24,64,3661.842,1,0,0
245,66,3661.887,1,0,0
245,69,3661.989,1,0,0
74,72,3662.097,1,0,0
119,80,3662.38,1,0,0
243,82,3662.452,1,0,0
109,82,3662.475,1,0,0
256,84,3662.519,1,0,0
116,85,3662.554,1,0,0
244,86,3662.59,1,0,0
256,86,3662.614,1,0,0
79,87,3662.63,1,0,0
164,87,3662.65,1,0,0
30,91,3662.791,1,0,0
291,94,3662.868,1,0,0
167,94,3662.884,1,0,0
27,95,3662.935,1,0,0
135,96,3662.946,1,0,0
328,96,3662.958,1,0,0
246,100,3663.095,1,0,0
86,101,3663.143,1,0,0
280,103,3663.199,1,0,0
160,103,3663.214,1,0,0
259,104,3663.245,1,0,0
109,106,3663.322,1,0,0
223,108,3663.386,1,0,0
100,109,3663.422,1,0,0
67,110,3663.435,1,0,0
223,110,3663.446,1,0,0
328,110,3663.446,1,0,0
95,114,3663.577,1,0,0
91,115,3663.611,1,0,0
241,117,3663.694,1,0,0
159,117,3663.71,1,0,0
177,119,3663.762,1,0,0
94,119,3663.774,1,0,0
123,120,3663.793,1,0,0
231,120,3663.8,1,0,0
127,120,3663.807,1,0,0
196,121,3663.828,1,0,0
225,121,3663.836,1,0,0
306,123,3663.896,1,0,0
244,124,3663.928,1,0,0
195,124,3663.941,1,0,0
62,124,3663.955,1,0,0
123,126,3664.001,1,0,0
224,126,3664.027,1,0,0
57,127,3664.044,1,0,0
159,128,3664.071,1,0,0
75,133,3664.246,1,0,0
175,133,3664.262,1,0,0
168,134,3664.281,1,0,0
98,134,3664.299,1,0,0
211,134,3664.311,1,0,0
276,135,3664.317,1,0,0
181,136,3664.357,1,0,0
300,139,3664.484,1,0,0
335,141,3664.557,1,0,0
153,142,3664.589,1,0,0
160,143,3664.601,1,0,0
200,144,3664.652,1,0,0
208,146,3664.704,1,0,0
231,150,3664.85,1,0,0
41,153,3664.949,1,0,0
44,154,3665.004,1,0,0
31,155,3665.025,1,0,0
83,148,3665.061,0,1,1
144,158,3665.158,1,0,0
231,159,3665.184,1,0,0
149,160,3665.205,1,0,0
211,162,3665.297,1,0,0
264,166,3665.41,1,0,0
340,166,3665.411,1,0,0
295,166,3665.426,1,0,0
274,174,3665.698,1,0,0
13,175,3665.728,1,0,0
146,176,3665.765,1,0,0
278,176,3665.79,1,0,0
150,178,3665.838,1,0,0
307,182,3665.974,1,0,0
306,182,3665.998,1,0,0
150,183,3666.017,1,0,0
48,189,3666.231,1,0,0
321,190,3666.257,1,0,0
275,190,3666.266,1,0,0
275,192,3666.33,1,0,0
84,194,3666.407,1,0,0
235,197,3666.512,1,0,0
110,199,3666.58,1,0,0
36,204,3666.76,1,0,0
72,208,3666.904,1,0,0
35,223,3667.422,1,0,0
163,232,3667.764,1,0,0
207,235,3667.859,1,0,0
96,236,3667.902,1,0,0
11,240,3668.023,1,0,0
198,247,3668.272,1,0,0
135,248,3668.323,1,0,0
82,150,3669.759,1,1,1
79,149,3670.96,1,1,1
80,150,3671.589,1,1,1
79,148,3673.504,0,1,1
79,150,3674.911,1,1,1
80,148,3675.505,0,1,1
83,149,3676.618,0,1,1
82,147,3681.624,0,1,1
81,148,3681.804,0,1,1
80,150,3683.459,1,1,1
80,148,3683.578,0,1,1
79,148,3684.785,0,1,1
81,148,3688.141,0,1,1
83,150,3688.215,1,1,1
323,5,3690.433,1,0,0
206,5,3690.446,1,0,0
343,7,3690.518,1,0,0
136,11,3690.651,1,0,0
158,12,3690.68,1,0,0
51,17,3690.872,1,0,0
162,19,3690.936,1,0,0
266,19,3690.947,1,0,0
267,23,3691.07,1,0,0
177,26,3691.198,1,0,0
235,27,3691.22,1,0,0
206,30,3691.34,1,0,0
218,34,3691.461,1,0,0
141,38,3691.606,1,0,0
134,40,3691.676,1,0,0
129,41,3691.724,1,0,0
103,47,3691.926,1,0,0
79,149,3691.964,1,1,1
257,52,3692.097,1,0,0
258,53,3692.133,1,0,0
109,54,3692.168,1,0,0
120,54,3692.178,1,0,0
82,149,3692.251,1,1,1
96,57,3692.28,1,0,0
93,58,3692.306,1,0,0
186,71,3692.768,1,0,0
166,76,3692.963,1,0,0
155,77,3692.981,1,0,0
307,84,3693.222,1,0,0
79,147,3693.458,0,1,1
151,50,3693.49,1,0,0
73,95,3693.615,1,0,0
81,149,3693.62,1,1,1
142,103,3693.907,1,0,0
280,104,3693.931,1,0,0
279,112,3694.214,1,0,0
216,117,3694.4,1,0,0
283,121,3694.53,1,0,0
283,122,3694.56,1,0,0
342,122,3694.572,1,0,0
339,123,3694.607,1,0,0
320,130,3694.849,1,0,0
159,132,3694.924,1,0,0
139,133,3694.955,1,0,0
122,134,3694.985,1,0,0
102,135,3695.022,1,0,0
304,135,3695.035,1,0,0
54,139,3695.165,1,0,0
47,139,3695.177,1,0,0
40,144,3695.337,1,0,0
188,145,3695.376,1,0,0
289,145,3695.384,1,0,0
40,146,3695.405,1,0,0
110,148,3695.482,1,0,0
126,149,3695.521,1,0,0
331,150,3695.564,1,0,0
82,151,3695.588,1,1,1
81,151,3695.594,1,1,1
44,152,3695.617,1,0,0
333,152,3695.634,1,0,0
85,152,3695.643,1,1,1
112,153,3695.67,1,0,0
144,154,3695.696,1,0,0
142,154,3695.719,1,0,0
286,160,3695.906,1,0,0
280,171,3696.308,1,0,0
206,174,3696.4,1,0,0
152,180,3696.629,1,0,0
170,181,3696.645,1,0,0
76,181,3696.655,1,0,0
243,183,3696.717,1,0,0
256,190,3696.975,1,0,0
84,148,3697.057,0,1,1
209,193,3697.071,1,0,0
211,195,3697.138,1,0,0
89,200,3697.311,1,0,0
81,148,3697.51,0,1,1
335,218,3697.953,1,0,0
127,223,3698.137,1,0,0
207,6,3699.771,1,0,0
214,7,3699.801,1,0,0
61,9,3699.874,1,0,0
150,12,3699.98,1,0,0
277,12,3700.005,1,0,0
343,16,3700.121,1,0,0
68,19,3700.232,1,0,0
86,21,3700.297,1,0,0
336,21,3700.321,1,0,0
64,24,3700.402,1,0,0
69,24,3700.402,1,0,0
216,26,3700.478,1,0,0
63,28,3700.545,1,0,0
67,29,3700.579,1,0,0
70,30,3700.625,1,0,0
81,149,3700.724,1,1,1
211,33,3700.728,1,0,0
177,36,3700.83,1,0,0
318,37,3700.871,1,0,0
193,38,3700.898,1,0,0
256,38,3700.923,1,0,0
283,39,3700.948,1,0,0
314,40,3700.994,1,0,0
80,46,3701.179,1,0,0
239,48,3701.252,1,0,0
265,50,3701.317,1,0,0
74,50,3701.323,1,0,0
305,50,3701.345,1,0,0
319,52,3701.396,1,0,0
316,54,3701.465,1,0,0
105,54,3701.466,1,0,0
280,55,3701.494,1,0,0
126,60,3701.692,1,0,0
124,62,3701.751,1,0,0
61,68,3701.964,1,0,0
110,68,3701.983,1,0,0
222,70,3702.053,1,0,0
174,72,3702.102,1,0,0
247,72,3702.121,1,0,0
242,74,3702.182,1,0,0
272,76,3702.249,1,0,0
284,76,3702.263,1,0,0
172,78,3702.315,1,0,0
118,78,3702.335,1,0,0
278,80,3702.377,1,0,0
274,81,3702.424,1,0,0
213,84,3702.532,1,0,0
215,85,3702.562,1,0,0
291,87,3702.626,1,0,0
239,91,3702.785,1,0,0
184,93,3702.843,1,0,0
186,94,3702.873,1,0,0
96,95,3702.909,1,0,0
259,96,3702.944,1,0,0
55,96,3702.968,1,0,0
0,98,3703.022,1,0,0
257,100,3703.084,1,0,0
150,101,3703.126,1,0,0
171,104,3703.253,1,0,0
180,105,3703.273,1,0,0
47,107,3703.329,1,0,0
40,108,3703.365,1,0,0
299,115,3703.621,1,0,0
84,116,3703.646,1,0,0
251,118,3703.737,1,0,0
56,120,3703.789,1,0,0
107,120,3703.79,1,0,0
105,120,3703.798,1,0,0
314,122,3703.862,1,0,0
55,122,3703.862,1,0,0
300,122,3703.885,1,0,0
77,128,3704.098,1,0,0
148,133,3704.247,1,0,0
140,133,3704.258,1,0,0
161,136,3704.38,1,0,0
162,137,3704.415,1,0,0
172,138,3704.429,1,0,0
175,139,3704.466,1,0,0
7,141,3704.532,1,0,0
283,142,3704.591,1,0,0
335,144,3704.639,1,0,0
332,145,3704.686,1,0,0
176,147,3704.745,1,0,0
180,148,3704.778,1,0,0
293,150,3704.848,1,0,0
139,156,3705.064,1,0,0
259,156,3705.073,1,0,0
119,157,3705.095,1,0,0
339,157,3705.095,1,0,0
175,173,3705.671,1,0,0
180,176,3705.768,1,0,0
238,182,3705.976,1,0,0
145,196,3706.488,1,0,0
68,207,3706.865,1,0,0
105,214,3707.109,1,0,0
193,224,3707.466,1,0,0
80,149,3707.642,1,1,1
137,232,3707.766,1,0,0
56,235,3707.85,1,0,0
306,236,3707.882,1,0,0
15,240,3708.025,1,0,0
41,254,3708.517,1,0,0
16,256,3708.592,1,0,0
82,147,3711.233,0,1,1
82,149,3712.529,1,1,1
83,148,3718.205,0,1,1
81,147,3718.901,0,1,1
79,147,3719.361,0,1,1
83,149,3719.871,1,1,1
79,148,3720.019,1,1,1
80,149,3721.302,1,1,1
82,147,3721.879,0,1,1
81,148,3725.08,1,1,1
81,147,3725.331,0,1,1
82,146,3726.162,0,1,1
79,146,3726.214,0,1,1
112,14,3730.759,1,0,0
144,19,3730.926,1,0,0
135,19,3730.937,1,0,0
149,20,3730.985,1,0,0
113,34,3731.474,1,0,0
165,39,3731.634,1,0,0
336,40,3731.674,1,0,0
79,40,3731.684,1,0,0
339,41,3731.71,1,0,0
82,148,3731.72,1,1,1
248,43,3731.802,1,0,0
336,45,3731.862,1,0,0
257,47,3731.919,1,0,0
34,53,3732.127,1,0,0
242,55,3732.207,1,0,0
27,55,3732.224,1,0,0
247,62,3732.449,1,0,0
342,62,3732.46,1,0,0
226,64,3732.519,1,0,0
122,67,3732.634,1,0,0
179,72,3732.798,1,0,0
128,72,3732.827,1,0,0
181,74,3732.896,1,0,0
181,76,3732.952,1,0,0
224,83,3733.196,1,0,0
289,100,3733.809,1,0,0
215,102,3733.864,1,0,0
193,103,3733.903,1,0,0
252,108,3734.067,1,0,0
82,114,3734.305,1,0,0
252,116,3734.351,1,0,0
201,117,3734.386,1,0,0
79,148,3734.612,1,1,1
255,128,3734.792,1,0,0
162,134,3734.989,1,0,0
141,134,3735.002,1,0,0
272,135,3735.043,1,0,0
237,136,3735.056,1,0,0
327,136,3735.079,1,0,0
341,138,3735.132,1,0,0
136,139,3735.165,1,0,0
141,144,3735.347,1,0,0
62,150,3735.551,1,0,0
344,152,3735.633,1,0,0
51,156,3735.764,1,0,0
296,157,3735.808,1,0,0
19,162,3735.977,1,0,0
81,147,3736.139,0,1,1
255,171,3736.292,1,0,0
141,172,3736.346,1,0,0
81,148,3736.632,1,1,1
48,182,3736.704,1,0,0
112,188,3736.892,1,0,0
233,191,3737.009,1,0,0
93,194,3737.12,1,0,0
344,196,3737.182,1,0,0
248,197,3737.207,1,0,0
88,197,3737.221,1,0,0
91,199,3737.289,1,0,0
151,215,3737.845,1,0,0
25,215,3737.855,1,0,0
128,218,3737.97,1,0,0
84,147,3738.342,0,1,1
261,232,3738.442,1,0,0
68,250,3739.099,1,0,0
316,4,3739.696,1,0,0
325,5,3739.742,1,0,0
272,8,3739.845,1,0,0
31,11,3739.944,1,0,0
272,11,3739.955,1,0,0
130,13,3740.03,1,0,0
319,14,3740.049,1,0,0
65,14,3740.055,1,0,0
33,14,3740.072,1,0,0
291,16,3740.129,1,0,0
287,17,3740.159,1,0,0
136,20,3740.262,1,0,0
205,20,3740.27,1,0,0
239,22,3740.336,1,0,0
49,29,3740.585,1,0,0
195,32,3740.685,1,0,0
135,32,3740.7,1,0,0
198,32,3740.71,1,0,0
252,34,3740.754,1,0,0
58,36,3740.839,1,0,0
256,37,3740.863,1,0,0
257,38,3740.897,1,0,0
52,38,3740.907,1,0,0
50,39,3740.93,1,0,0
35,39,3740.942,1,0,0
313,40,3740.971,1,0,0
62,40,3740.979,1,0,0
54,40,3740.995,1,0,0
314,41,3741.012,1,0,0
58,42,3741.049,1,0,0
48,43,3741.083,1,0,0
134,44,3741.121,1,0,0
312,45,3741.148,1,0,0
162,45,3741.154,1,0,0
322,52,3741.389,1,0,0
249,54,3741.459,1,0,0
215,54,3741.463,1,0,0
136,54,3741.479,1,0,0
169,54,3741.49,1,0,0
158,55,3741.514,1,0,0
284,56,3741.532,1,0,0
340,56,3741.543,1,0,0
184,57,3741.569,1,0,0
112,58,3741.608,1,0,0
216,59,3741.634,1,0,0
241,59,3741.647,1,0,0
191,60,3741.685,1,0,0
188,61,3741.711,1,0,0
134,61,3741.723,1,0,0
169,62,3741.756,1,0,0
106,62,3741.769,1,0,0
224,64,3741.828,1,0,0
342,64,3741.841,1,0,0
213,68,3741.954,1,0,0
219,69,3741.988,1,0,0
156,70,3742.024,1,0,0
49,70,3742.03,1,0,0
166,70,3742.044,1,0,0
156,71,3742.067,1,0,0
0,71,3742.076,1,0,0
213,72,3742.107,1,0,0
181,75,3742.202,1,0,0
224,75,3742.211,1,0,0
154,77,3742.274,1,0,0
297,78,3742.311,1,0,0
176,79,3742.344,1,0,0
124,80,3742.378,1,0,0
105,80,3742.386,1,0,0
175,80,3742.404,1,0,0
213,83,3742.483,1,0,0
232,86,3742.592,1,0,0
311,86,3742.61,1,0,0
23,89,3742.712,1,0,0
83,148,3742.812,1,1,1
81,146,3743.001,0,1,1
208,101,3743.126,1,0,0
77,107,3743.333,1,0,0
172,114,3743.583,1,0,0
262,117,3743.682,1,0,0
276,119,3743.754,1,0,0
99,119,3743.761,1,0,0
98,127,3744.041,1,0,0
303,130,3744.155,1,0,0
242,133,3744.271,1,0,0
126,134,3744.281,1,0,0
120,134,3744.286,1,0,0
39,135,3744.324,1,0,0
164,137,3744.395,1,0,0
207,143,3744.603,1,0,0
120,148,3744.779,1,0,0
244,150,3744.846,1,0,0
162,150,3744.855,1,0,0
300,155,3745.035,1,0,0
40,158,3745.133,1,0,0
71,158,3745.145,1,0,0
96,159,3745.175,1,0,0
321,166,3745.423,1,0,0
134,167,3745.457,1,0,0
128,168,3745.483,1,0,0
95,177,3745.828,1,0,0
160,178,3745.835,1,0,0
93,182,3745.978,1,0,0
162,182,3745.994,1,0,0
89,184,3746.046,1,0,0
87,185,3746.095,1,0,0
49,188,3746.195,1,0,0
222,189,3746.24,1,0,0
103,192,3746.356,1,0,0
157,197,3746.503,1,0,0
53,199,3746.574,1,0,0
285,199,3746.575,1,0,0
250,204,3746.757,1,0,0
310,205,3746.789,1,0,0
110,212,3747.063,1,0,0
308,224,3747.461,1,0,0
80,148,3748.217,1,1,1
79,147,3750.907,1,1,1
81,146,3754.406,0,1,1
83,148,3755.193,1,1,1
83,147,3758.426,0,1,1
82,146,3759.995,0,1,1
82,145,3760.003,0,1,1
81,146,3760.323,0,1,1
80,148,3760.833,1,1,1
83,146,3762.454,0,1,1
79,146,3762.633,0,1,1
82,147,3762.904,1,1,1
81,147,3762.948,1,1,1
80,146,3764.772,0,1,1
84,148,3766.035,1,1,1
81,146,3766.676,0,1,1
79,147,3767.14,1,1,1
232,14,3770.775,1,0,0
23,28,3771.271,1,0,0
286,30,3771.327,1,0,0
79,145,3771.768,0,1,1
332,59,3772.347,1,0,0
243,61,3772.416,1,0,0
117,64,3772.524,1,0,0
22,78,3773.014,1,0,0
91,80,3773.085,1,0,0
32,48,3773.128,1,0,0
81,84,3773.218,1,0,0
320,93,3773.54,1,0,0
328,93,3773.551,1,0,0
29,100,3773.807,1,0,0
254,102,3773.856,1,0,0
246,104,3773.936,1,0,0
243,112,3774.208,1,0,0
235,114,3774.304,1,0,0
293,116,3774.351,1,0,0
155,118,3774.435,1,0,0
241,120,3774.499,1,0,0
87,126,3774.707,1,0,0
270,126,3774.707,1,0,0
71,126,3774.727,1,0,0
287,130,3774.847,1,0,0
35,135,3775.034,1,0,0
283,136,3775.06,1,0,0
343,139,3775.163,1,0,0
231,139,3775.176,1,0,0
227,141,3775.182,1,0,0
126,141,3775.238,1,0,0
318,143,3775.308,1,0,0
84,143,3775.32,1,0,0
112,151,3775.59,1,0,0
182,160,3775.921,1,0,0
233,162,3775.977,1,0,0
180,163,3776.014,1,0,0
112,171,3776.307,1,0,0
156,172,3776.339,1,0,0
52,175,3776.447,1,0,0
123,176,3776.494,1,0,0
124,179,3776.586,1,0,0
110,179,3776.598,1,0,0
275,180,3776.619,1,0,0
122,183,3776.724,1,0,0
264,188,3776.91,1,0,0
